Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
ecoli_eep_025	9667512	7010414	63168	387603	0	0	0	0	293183	0	0	0	0	1293958	314036	305150	72.51518281022045	9667512.0	9279909.0	95.99	387603.0	4.01	ecoli_eep_025_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9667512.0	0.0	20-51	51.0	21.05061366140236	50.52727847661322	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9676285	3091739	9676285	493490535	880386	488568224	0.9974479044466374	0.0279	0.4727	0.4994		
ecoli_eep_026	11646622	8134277	92435	518983	0	0	0	0	278409	0	0	0	0	1938481	363039	320998	69.8423714618711	11646622.0	11127639.0	95.54	518983.0	4.46	ecoli_eep_026_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11646622.0	0.0	20-51	51.0	17.532213952909437	50.56514704435328	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	11659881	3768677	11659881	594653931	1174344	588537747	1.0285283054826049	0.027999999999999997	0.4981	0.4739		
ecoli_eep_027	6105560	3902687	307305	297742	0	0	0	0	85254	0	0	0	0	1149419	199070	164083	63.920213706850795	6105560.0	5807818.0	95.12	297742.0	4.88	ecoli_eep_027_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6105560.0	0.0	20-51	51.0	24.60264631810364	50.551132082888394	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	6110034	2007230	6110034	311611734	510529	308459243	1.0116727504234484	0.0299	0.4737	0.4964		
ecoli_eep_028	7291492	5231178	26351	260307	0	0	0	0	185582	0	0	0	0	1086516	251043	250515	71.74358828069755	7291492.0	7031185.0	96.43	260307.0	3.57	ecoli_eep_028_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7291492.0	0.0	20-51	51.0	24.56018297329556	50.55290604446936	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	7297639	2334662	7297639	372179589	636546	368490861	0.9911150716005548	0.0301	0.4696	0.5002		
ecoli_eep_029	4963739	3221669	9207	440852	0	0	0	0	200266	0	0	0	0	869632	159733	62380	64.9040773497559	4963739.0	4522887.0	91.12	440852.0	8.88	ecoli_eep_029_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4963739.0	0.0	20-100	52.0	27.694107288415807	99.26927987148396	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	4995071	1496198	4995071	499507100	4954652	492414836	1.4198524905852188	0.0967	0.4247	0.4787		
ecoli_eep_030	6026811	4337439	3642	448221	0	0	0	0	189880	0	0	0	0	759546	202617	85466	71.96905627204833	6026811.0	5578590.0	92.56	448221.0	7.44	ecoli_eep_030_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6026811.0	0.0	20-100	51.0	30.421907903092205	98.96404085012787	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	6056417	1838920	6056417	605641700	4939810	598133991	1.2396288102354909	0.0444	0.4488	0.5068		
ecoli_eep_031	6706716	4955609	53732	246511	0	0	0	0	228460	0	0	0	0	744215	212292	265897	73.89024673178349	6706716.0	6460205.0	96.32	246511.0	3.68	ecoli_eep_031_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6706716.0	0.0	20-51	51.0	24.13414531366541	50.52105352306554	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6713226	2154705	6713226	342374526	667400	338899451	1.0149922777841247	0.0247	0.428	0.5473		
ecoli_eep_032	8080381	5938171	34504	303105	0	0	0	0	201617	0	0	0	0	1053637	249125	300222	73.48875009730358	8080381.0	7777276.0	96.25	303105.0	3.75	ecoli_eep_032_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8080381.0	0.0	20-51	51.0	21.96008167384469	50.545298420953166	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	8086074	2611890	8086074	412389774	696963	408300348	0.9916409808939636	0.0237	0.4405	0.5358		
ecoli_eep_033	5509747	4095063	19154	195432	0	0	0	0	169690	0	0	0	0	667725	174973	187710	74.32397531138906	5509747.0	5314315.0	96.45	195432.0	3.55	ecoli_eep_033_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5509747.0	0.0	20-51	51.0	25.05881415658929	50.54605374802146	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	5514530	1793990	5514530	281241030	556696	278354109	1.0264935383005815	0.0267	0.45	0.5233		
ecoli_eep_034	6421994	4753810	26844	285469	0	0	0	0	123188	0	0	0	0	829870	187992	214821	74.02389351344769	6421994.0	6136525.0	95.55	285469.0	4.45	ecoli_eep_034_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6421994.0	0.0	20-51	51.0	25.92969407438905	50.512012001256934	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6427283	2098325	6427283	327791433	629765	324444293	1.0211188161223237	0.0243	0.4571	0.5186		
ecoli_eep_035	7276715	5471224	17706	370591	0	0	0	0	201141	0	0	0	0	738853	252790	224410	75.18810342304184	7276715.0	6906124.0	94.91	370591.0	5.09	ecoli_eep_035_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7276715.0	0.0	20-51	48.0	17.92669641822533	50.52237321373724	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7284796	2326996	7284796	371524596	740749	367719456	1.0241959862059846	0.0282	0.4489	0.523		
ecoli_eep_036	5930518	4374364	9228	345528	0	0	0	0	287824	0	0	0	0	484226	208489	220859	73.7602347720722	5930518.0	5584990.0	94.17	345528.0	5.83	ecoli_eep_036_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5930518.0	0.0	20-51	50.0	19.238393319826926	50.559258061437475	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	5937257	1848732	5937257	302800107	639427	299728924	1.0142608701257825	0.0273	0.43200000000000005	0.5406		
ecoli_eep_037	6789576	5039762	13330	328508	0	0	0	0	236702	0	0	0	0	710847	237498	222929	74.22793411547347	6789576.0	6461068.0	95.16	328508.0	4.84	ecoli_eep_037_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6789576.0	0.0	20-51	50.0	19.800784639319247	50.55658188375828	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	6796730	2158382	6796730	346633230	702219	343093913	1.021055309671263	0.0282	0.4497	0.5221		
ecoli_eep_038	6621034	4897203	51243	364574	0	0	0	0	153438	0	0	0	0	745553	216179	192844	73.96432339722166	6621034.0	6256460.0	94.49	364574.0	5.51	ecoli_eep_038_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6621034.0	0.0	20-51	50.0	20.20847169182266	50.56209317154994	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	6628948	2125259	6628948	338076348	694792	334587105	1.0320872846153677	0.0279	0.4559	0.5163		
ecoli_eep_039	9091492	5990718	138758	488137	0	0	0	0	172008	0	0	0	0	1750121	302211	249539	65.89367289769379	9091492.0	8603355.0	94.63	488137.0	5.37	ecoli_eep_039_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9091492.0	0.0	20-51	51.0	13.135860496941064	50.55470103256979	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	9101826	2960349	9101826	464193126	938703	459319745	1.0498606564889117	0.0308	0.5085	0.4607		
ecoli_eep_040	8756553	6019779	102104	479630	0	0	0	0	158279	0	0	0	0	1460251	287438	249072	68.74598943214299	8756553.0	8276923.0	94.52	479630.0	5.48	ecoli_eep_040_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8756553.0	0.0	20-51	50.0	16.401364664076766	50.517547487007725	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	8766735	2694328	8766735	447103485	248352	443191484	0.8749654456395034	0.0329	0.4926	0.4745		
ecoli_eep_041	11779431	8513166	100536	622052	0	0	0	0	500653	0	0	0	0	1337489	345260	360275	72.2714535192744	11779431.0	11157379.0	94.72	622052.0	5.28	ecoli_eep_041_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11779431.0	0.0	20-51	51.0	24.15556778829159	50.52991566400788	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	11797459	3543085	11797459	601670409	322429	596503140	0.8588205307600562	0.0277	0.4916	0.4807		
ecoli_eep_042	8138131	5950152	76027	326238	0	0	0	0	298525	0	0	0	0	1008730	236741	241718	73.11447800483919	8138131.0	7811893.0	95.99	326238.0	4.01	ecoli_eep_042_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8138131.0	0.0	20-51	52.0	21.303969339082478	50.56509756355605	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	8149362	2456660	8149362	415617462	187722	412063151	0.855188081582578	0.0281	0.4709	0.501		
ecoli_eep_043	8053842	5818918	63247	316397	0	0	0	0	354345	0	0	0	0	995159	252689	253087	72.2502130039303	8053842.0	7737445.0	96.07	316397.0	3.93	ecoli_eep_043_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8053842.0	0.0	20-51	51.0	21.843184093655452	50.57512116577405	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	8063606	2378944	8063606	411243906	184966	407811288	0.8346915175929682	0.0304	0.4917	0.4779		
ecoli_eep_044	11058204	8070603	74772	376114	0	0	0	0	542963	0	0	0	0	1269126	345175	379451	72.98294551267095	11058204.0	10682090.0	96.6	376114.0	3.4	ecoli_eep_044_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11058204.0	0.0	20-51	51.0	23.986838917522732	50.539122899161555	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	11071224	3273768	11071224	564632424	260881	559898713	0.8383703802316532	0.027999999999999997	0.4878	0.4842		
ecoli_eep_045	8163001	5893744	108536	375754	0	0	0	0	425435	0	0	0	0	799032	273518	286982	72.20070167821858	8163001.0	7787247.0	95.4	375754.0	4.6	ecoli_eep_045_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8163001.0	0.0	20-51	51.0	27.455324094298035	50.536996259096384	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8173002	2412369	8173002	416823102	188639	413326713	0.838818429982319	0.0311	0.4419	0.5271		
ecoli_eep_046	8656646	6231348	84741	331746	0	0	0	0	422499	0	0	0	0	999884	276168	310260	71.98339865116351	8656646.0	8324900.0	96.17	331746.0	3.83	ecoli_eep_046_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8656646.0	0.0	20-51	51.0	21.927198420714973	50.56967317365178	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	8665474	2586959	8665474	441939174	203399	438200425	0.8459872353384088	0.0286	0.4574	0.514		
ecoli_eep_047	7709442	5662868	94851	310548	0	0	0	0	321215	0	0	0	0	749378	259718	310864	73.45366889069273	7709442.0	7398894.0	95.97	310548.0	4.03	ecoli_eep_047_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7709442.0	0.0	20-51	51.0	25.072754284744807	50.55479812935878	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	7717166	2295257	7717166	393575466	301026	390129564	0.8755378060074507	0.0287	0.4355	0.5357		
ecoli_eep_048	7043894	5116697	53931	235397	0	0	0	0	244455	0	0	0	0	899418	226024	267972	72.64017601627734	7043894.0	6808497.0	96.66	235397.0	3.34	ecoli_eep_048_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7043894.0	0.0	20-51	52.0	24.574069557239426	50.55188962241624	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	7050767	2133774	7050767	359589117	267323	356422427	0.8806412236330278	0.0281	0.4578	0.5141		
ecoli_eep_049	7528492	4949351	107530	498799	0	0	0	0	162172	0	0	0	0	1355655	225198	229787	65.74159871591814	7528492.0	7029693.0	93.37	498799.0	6.63	ecoli_eep_049_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7528492.0	0.0	20-51	51.0	13.51387381990359	50.551202551586684	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	7538554	2318659	7538554	384466254	220992	381044381	0.8900320806829511	0.0281	0.5105	0.4614		
ecoli_eep_050	8516073	5604804	121125	1168100	0	0	0	0	90434	0	0	0	0	1035508	277462	218640	65.81441939260031	8516073.0	7347973.0	86.28	1168100.0	13.72	ecoli_eep_050_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8516073.0	0.0	20-51	50.0	12.099997266774	50.50548181068904	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8527273	2558200	8527273	434890923	267833	430902406	0.91713043180715	0.0335	0.475	0.4914		
ecoli_eep_051	6142468	3616678	1010525	593036	0	0	0	0	195091	0	0	0	0	471149	179706	76283	58.87988346052434	6142468.0	5549432.0	90.35	593036.0	9.65	ecoli_eep_051_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6142468.0	0.0	20-100	51.0	30.7744210465772	98.9832210766096	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	6164575	1955417	6164575	616457500	1797075	611959606	0.7296357007579598	0.203	0.3676	0.4295		
ecoli_eep_052	5724837	3791948	5065	501065	0	0	0	0	207585	0	0	0	0	948226	197249	73699	66.23678543162015	5724837.0	5223772.0	91.25	501065.0	8.75	ecoli_eep_052_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5724837.0	0.0	20-100	51.0	25.058250760766416	99.27423261133896	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	fail	5758686	1714284	5758686	575868600	383113	573070604	0.4858740344585553	0.0648	0.4484	0.4868		
ecoli_eep_053	5148026	3903988	32935	182303	0	0	0	0	191493	0	0	0	0	449378	156219	231710	75.83465973171077	5148026.0	4965723.0	96.46	182303.0	3.54	ecoli_eep_053_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5148026.0	0.0	20-51	51.0	25.891083194828678	50.555389968892925	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	5152172	1535869	5152172	262760772	205421	260467002	0.8729499394224645	0.022000000000000002	0.4263	0.5517		
ecoli_eep_054	5719646	4352227	23349	212671	0	0	0	0	190344	0	0	0	0	521664	176196	243195	76.09259384234619	5719646.0	5506975.0	96.28	212671.0	3.72	ecoli_eep_054_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5719646.0	0.0	20-51	51.0	26.026804478188524	50.52612958913891	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	5724019	1707012	5724019	291924969	245056	289353020	0.8810308377561221	0.0223	0.4258	0.5519		
ecoli_eep_055	5206932	3718820	34856	233376	0	0	0	0	88598	0	0	0	0	776150	164010	191122	71.42056013022639	5206932.0	4973556.0	95.52	233376.0	4.48	ecoli_eep_055_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5206932.0	0.0	20-51	51.0	24.946190945896426	50.51886523580488	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	5211176	1604820	5211176	265769976	212537	263400514	0.8915461541825929	0.0231	0.4696	0.5073		
ecoli_eep_056	5564554	3937214	37462	312719	0	0	0	0	67851	0	0	0	0	828157	202381	178770	70.75524830920861	5564554.0	5251835.0	94.38	312719.0	5.62	ecoli_eep_056_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5564554.0	0.0	20-51	50.0	22.48422667942749	50.54110014926622	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	5568954	1738596	5568954	284016654	239576	281455700	0.9016914902462024	0.0262	0.4587	0.515		
ecoli_eep_057	7584360	4411944	1166469	282613	0	0	0	0	79104	0	0	0	0	1174558	296284	173388	58.17160577820673	7584360.0	7301747.0	96.27	282613.0	3.73	ecoli_eep_057_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7584360.0	0.0	20-51	49.0	10.2550786927987	50.552573981192886	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	7591421	2318827	7591421	387162471	311190	383747899	0.8819480853039602	0.0789	0.3496	0.5715		
ecoli_eep_058	4239274	3101207	191986	147257	0	0	0	0	35272	0	0	0	0	475793	164411	123348	73.15420045979572	4239274.0	4092017.0	96.53	147257.0	3.47	ecoli_eep_058_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4239274.0	0.0	20-51	49.0	12.949430160168998	50.553027004152135	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	4241707	1300066	4241707	216327057	167474	214428780	0.8775032704300137	0.0492	0.4026	0.5483		
ecoli_eep_059	6009864	4048991	697484	225670	0	0	0	0	56421	0	0	0	0	622174	209282	149842	67.37242306980657	6009864.0	5784194.0	96.25	225670.0	3.75	ecoli_eep_059_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6009864.0	0.0	20-51	49.0	14.555480876283832	50.5519797120201	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	6013498	1842397	6013498	306688398	267641	303992508	0.8790322743151178	0.0401	0.3766	0.5833		
ecoli_eep_060	6152817	4349546	290390	230587	0	0	0	0	53309	0	0	0	0	822768	242927	163290	70.69194484412587	6152817.0	5922230.0	96.25	230587.0	3.75	ecoli_eep_060_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6152817.0	0.0	20-51	47.0	16.054852475050108	50.51863105956183	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6156489	1980383	6156489	313980939	511238	310869646	0.9909177958092544	0.053	0.4096	0.5374		
ecoli_eep_061	4619634	2474932	1133439	402886	0	0	0	0	139525	0	0	0	0	294701	123686	50465	53.57420089989813	4619634.0	4216748.0	91.28	402886.0	8.72	ecoli_eep_061_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4619634.0	0.0	20-100	52.0	31.541871537187408	98.98800424449209	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	fail	4645326	1347799	4645326	464532600	4080687	458538528	1.2903447465258626	0.2883	0.3283	0.3834		
ecoli_eep_062	4634741	2775414	19297	402403	0	0	0	0	169005	0	0	0	0	1074208	137532	56882	59.88282840400358	4634741.0	4232338.0	91.32	402403.0	8.68	ecoli_eep_062_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4634741.0	0.0	20-100	52.0	27.416132753431054	99.26730835660506	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	fail	4659082	1376218	4659082	465908200	4091824	459864260	1.2972383830119325	0.1753	0.386	0.4387		
ecoli_eep_063	5629441	3746949	787429	208348	0	0	0	0	43679	0	0	0	0	522957	194489	125590	66.55987690429653	5629441.0	5421093.0	96.3	208348.0	3.7	ecoli_eep_063_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5629441.0	0.0	20-51	50.0	12.517744234647065	50.557911345016315	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	5632902	1788211	5632902	287278002	457915	284461979	0.9802431722565378	0.0394	0.397	0.5636		
ecoli_eep_064	4013599	2572895	404241	287456	0	0	0	0	9115	0	0	0	0	454230	198852	86810	64.10443594389973	4013599.0	3726143.0	92.84	287456.0	7.16	ecoli_eep_064_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4013599.0	0.0	20-51	47.0	15.124359878517494	50.51803854844493	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	4016986	1296816	4016986	204866286	364975	202794153	1.011456321319751	0.0611	0.3981	0.5408		
ecoli_eep_065	6677215	4583021	332540	273000	0	0	0	0	65301	0	0	0	0	1004150	260828	158375	68.63671455838998	6677215.0	6404215.0	95.91	273000.0	4.09	ecoli_eep_065_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6677215.0	0.0	20-51	48.0	15.368952347126891	50.51498791037881	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6681420	2138120	6681420	340752420	591203	337345792	0.9997369937974322	0.0691	0.4204	0.5105		
ecoli_eep_066	5758528	3623972	758310	228587	0	0	0	0	49195	0	0	0	0	749802	220400	128262	62.93226324505151	5758528.0	5529941.0	96.03	228587.0	3.97	ecoli_eep_066_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5758528.0	0.0	20-51	49.0	14.193050554496233	50.552305901786006	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	5762881	1840610	5762881	293906931	473161	291022201	0.9815113887191724	0.0608	0.3795	0.5597		
ecoli_eep_067	4758915	3303557	266581	156504	0	0	0	0	41345	0	0	0	0	720278	164268	106382	69.41828126789405	4758915.0	4602411.0	96.71	156504.0	3.29	ecoli_eep_067_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4758915.0	0.0	20-51	50.0	17.917119128445908	50.562794250370104	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	4762131	1533352	4762131	242868681	379116	240487193	0.9805661191860304	0.06	0.4352	0.5048		
ecoli_eep_068	5689690	3025026	429286	179316	0	0	0	0	163973	0	0	0	0	1503893	264247	123949	53.166798191114104	5689690.0	5510374.0	96.85	179316.0	3.15	ecoli_eep_068_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5689690.0	0.0	20-51	48.0	25.923083961648587	50.56133075791475	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	5692760	1859143	5692760	290330760	462879	287437705	0.9964686483788352	0.1502	0.3574	0.4924		
ecoli_eep_069	4948059	3313768	252898	445448	0	0	0	0	10742	0	0	0	0	600862	192380	131961	66.97106885750553	4948059.0	4502611.0	91.0	445448.0	9.0	ecoli_eep_069_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4948059.0	0.0	20-51	49.0	10.55420329703163	50.55057164839789	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	4952432	1561446	4952432	252574032	437291	250078648	0.9879812189085218	0.0678	0.3616	0.5707		
ecoli_eep_070	4907093	3053118	598012	156837	0	0	0	0	40364	0	0	0	0	771159	173747	113856	62.21846620799728	4907093.0	4750256.0	96.8	156837.0	3.2	ecoli_eep_070_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4907093.0	0.0	20-51	49.0	16.60965600744299	50.53095896083486	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	4909832	1558388	4909832	250401432	377652	247989224	0.9633363438592476	0.0722	0.3548	0.5731		
ecoli_eep_071	9253426	5315279	137636	1430799	0	0	0	0	109600	0	0	0	0	1787600	274787	197725	57.441200696909455	9253426.0	7822627.0	84.54	1430799.0	15.46	ecoli_eep_071_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9253426.0	0.0	20-51	50.0	9.623809018666872	50.4995856669735	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9267463	2969332	9267463	472640613	1083546	467459955	1.0961093603693342	0.0363	0.49700000000000005	0.4666		
ecoli_eep_072	7921612	4326418	157064	702565	0	0	0	0	100201	0	0	0	0	2256433	216721	162210	54.615373739587355	7921612.0	7219047.0	91.13	702565.0	8.87	ecoli_eep_072_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7921612.0	0.0	20-51	51.0	12.008284260980949	50.539716285018756	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	7931504	2630895	7931504	404506704	900940	400081718	1.0939215484547322	0.0322	0.5407	0.4272		
ecoli_eep_073	6203862	3853073	198895	197799	0	0	0	0	147838	0	0	0	0	1355548	294046	156663	62.107651653115425	6203862.0	6006063.0	96.81	197799.0	3.19	ecoli_eep_073_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6203862.0	0.0	20-51	48.0	13.335304913867395	50.545011961903725	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	6207887	1982583	6207887	316602237	528473	313452869	0.994739654982286	0.1263	0.3727	0.501		
ecoli_eep_074	4008435	2346986	320208	118591	0	0	0	0	58588	0	0	0	0	891444	180518	92100	58.551180198755866	4008435.0	3889844.0	97.04	118591.0	2.96	ecoli_eep_074_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4008435.0	0.0	20-51	48.0	26.638594399866648	50.520002943792285	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	4010695	1293394	4010695	204545445	326047	202529806	0.9854235570975438	0.1175	0.3698	0.5127		
ecoli_eep_075	4888425	3043047	596621	322936	0	0	0	0	18434	0	0	0	0	632046	165135	110206	62.25004986268582	4888425.0	4565489.0	93.39	322936.0	6.61	ecoli_eep_075_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4888425.0	0.0	20-51	49.0	16.964557825769454	50.51953563775654	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	4892445	1540115	4892445	249514695	474717	247011131	1.003373368450303	0.0641	0.3676	0.5682		
ecoli_eep_076	10432837	6663499	1113388	293375	0	0	0	0	173176	0	0	0	0	1577299	343960	268140	63.87044099318336	10432837.0	10139462.0	97.19	293375.0	2.81	ecoli_eep_076_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10432837.0	0.0	20-51	50.0	14.520731186889847	50.568387774102106	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	10439846	3334889	10439846	532432146	757731	527187635	0.9850102101085384	0.0697	0.3892	0.5411		
ecoli_eep_077	8587205	5357117	72709	405468	0	0	0	0	147592	0	0	0	0	2163091	268317	172911	62.38487377441204	8587205.0	8181737.0	95.28	405468.0	4.72	ecoli_eep_077_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8587205.0	0.0	20-51	50.0	15.208338726409574	50.54972205740983	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	8595645	2886910	8595645	438377895	763065	433799558	1.0443813550407235	0.0313	0.5509	0.4178		
ecoli_eep_078	10301043	6474857	69075	476085	0	0	0	0	223874	0	0	0	0	2524779	297767	234606	62.85632435472797	10301043.0	9824958.0	95.38	476085.0	4.62	ecoli_eep_078_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10301043.0	0.0	20-51	50.0	15.09066963342874	50.549134102245766	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	10312325	3430790	10312325	525928575	952409	520479788	1.03603174632601	0.0281	0.5464	0.4255		
ecoli_eep_079	13541950	10051004	33935	475694	0	0	0	0	486394	0	0	0	0	1471874	490445	532604	74.22124583239489	13541950.0	13066256.0	96.49	475694.0	3.51	ecoli_eep_079_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13541950.0	0.0	20-51	51.0	16.59367643973826	50.558169096769674	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	13556865	4253780	13556865	691400115	1395636	684444638	1.0059988202345034	0.0296	0.4207	0.5497		
