,sample_id,study,project,condition,rep_id,Strain Description,Strain,Culture Type,Evolved Sample,Base Media,Temperature (C),pH,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Antibiotic for selection,Growth Rate (1/hr),Isolate Type,Additional Details,Sequencing Machine,LibraryLayout,Platform,Biological Replicates,DOI,GEO,Published,SRX,Run,contact,creator,run_date,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,passed_similar_replicates,passed_number_replicates,full_name,glucose_control,pure_precise
ecoli_00381,abx_media__m9_cef__1,AntibiotICA,abx_media,m9_cef,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,ceftriaxone(4.1mg/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:m9_cef,False,True
ecoli_00382,abx_media__m9_cef__2,AntibiotICA,abx_media,m9_cef,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,ceftriaxone(4.1mg/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:m9_cef,False,True
ecoli_00383,abx_media__rpmi_cef__1,AntibiotICA,abx_media,rpmi_cef,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,RPMI+10%LB,37,7.0,,,O2,,ceftriaxone(256ug/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:rpmi_cef,False,True
ecoli_00384,abx_media__rpmi_cef__2,AntibiotICA,abx_media,rpmi_cef,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,RPMI+10%LB,37,7.0,,,O2,,ceftriaxone(256ug/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:rpmi_cef,False,True
ecoli_00385,abx_media__camhb_cef__1,AntibiotICA,abx_media,camhb_cef,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,CAMHB,37,7.0,,,O2,,ceftriaxone(256ug/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:camhb_cef,False,True
ecoli_00386,abx_media__camhb_cef__2,AntibiotICA,abx_media,camhb_cef,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,CAMHB,37,7.0,,,O2,,ceftriaxone(256ug/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:camhb_cef,False,True
ecoli_00387,abx_media__m9_cipro__1,AntibiotICA,abx_media,m9_cipro,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,ciprofloxacin(32ug/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:m9_cipro,False,True
ecoli_00388,abx_media__m9_cipro__2,AntibiotICA,abx_media,m9_cipro,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,ciprofloxacin(32ug/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:m9_cipro,False,True
ecoli_00389,abx_media__rpmi_cipro__1,AntibiotICA,abx_media,rpmi_cipro,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,RPMI+10%LB,37,7.0,,,O2,,ciprofloxacin(64ug/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:rpmi_cipro,False,True
ecoli_00390,abx_media__rpmi_cipro__2,AntibiotICA,abx_media,rpmi_cipro,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,RPMI+10%LB,37,7.0,,,O2,,ciprofloxacin(64ug/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:rpmi_cipro,False,True
ecoli_00391,abx_media__camhb_cipro__1,AntibiotICA,abx_media,camhb_cipro,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,CAMHB,37,7.0,,,O2,,ciprofloxacin(16ug/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:camhb_cipro,False,True
ecoli_00392,abx_media__camhb_cipro__2,AntibiotICA,abx_media,camhb_cipro,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,CAMHB,37,7.0,,,O2,,ciprofloxacin(16ug/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:camhb_cipro,False,True
ecoli_00455,tcs__del_atoC_LiAcet__1,Two Component Systems,tcs,del_atoC_LiAcet,1,Escherichia coli K-12 MG1655 del_atoC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,Acetoacetate/LiCl(10mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/20/19,True,True,True,True,True,True,tcs:del_atoC_LiAcet,False,True
ecoli_00456,tcs__del_atoC_LiAcet__2,Two Component Systems,tcs,del_atoC_LiAcet,2,Escherichia coli K-12 MG1655 del_atoC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,Acetoacetate/LiCl(10mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/20/19,True,True,True,True,True,True,tcs:del_atoC_LiAcet,False,True
ecoli_00457,tcs__del_atoC_LiCl__1,Two Component Systems,tcs,del_atoC_LiCl,1,Escherichia coli K-12 MG1655 del_atoC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,LiCl(10mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/20/19,True,True,True,True,True,True,tcs:del_atoC_LiCl,False,True
ecoli_00458,tcs__del_atoC_LiCl__2,Two Component Systems,tcs,del_atoC_LiCl,2,Escherichia coli K-12 MG1655 del_atoC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,LiCl(10mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/20/19,True,True,True,True,True,True,tcs:del_atoC_LiCl,False,True
ecoli_00459,tcs__del_atoC_m9__1,Two Component Systems,tcs,del_atoC_m9,1,Escherichia coli K-12 MG1655 del_atoC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/20/19,True,True,True,True,True,True,tcs:del_atoC_m9,False,True
ecoli_00460,tcs__del_atoC_m9__2,Two Component Systems,tcs,del_atoC_m9,2,Escherichia coli K-12 MG1655 del_atoC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/20/19,True,True,True,True,True,True,tcs:del_atoC_m9,False,True
ecoli_00461,tcs__del_baeR_etoh__1,Two Component Systems,tcs,del_baeR_etoh,1,Escherichia coli K-12 MG1655 del_baeR,MG1655,Batch,No,LB,37,7.0,,,O2,,Ethanol(5%w/v),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_baeR_etoh,False,True
ecoli_00462,tcs__del_baeR_etoh__2,Two Component Systems,tcs,del_baeR_etoh,2,Escherichia coli K-12 MG1655 del_baeR,MG1655,Batch,No,LB,37,7.0,,,O2,,Ethanol(5%w/v),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_baeR_etoh,False,True
ecoli_00463,tcs__del_baeR_lb__1,Two Component Systems,tcs,del_baeR_lb,1,Escherichia coli K-12 MG1655 del_baeR,MG1655,Batch,No,LB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_baeR_lb,False,True
ecoli_00464,tcs__del_baeR_lb__2,Two Component Systems,tcs,del_baeR_lb,2,Escherichia coli K-12 MG1655 del_baeR,MG1655,Batch,No,LB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_baeR_lb,False,True
ecoli_00465,tcs__del_btsR_01xlb__1,Two Component Systems,tcs,del_btsR_01xlb,1,Escherichia coli K-12 MG1655 del_btsR,MG1655,Batch,No,01xLB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_btsR_01xlb,False,True
ecoli_00466,tcs__del_btsR_01xlb__2,Two Component Systems,tcs,del_btsR_01xlb,2,Escherichia coli K-12 MG1655 del_btsR,MG1655,Batch,No,01xLB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_btsR_01xlb,False,True
ecoli_00467,tcs__del_btsR_lb__1,Two Component Systems,tcs,del_btsR_lb,1,Escherichia coli K-12 MG1655 del_btsR,MG1655,Batch,No,LB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_btsR_lb,False,True
ecoli_00468,tcs__del_btsR_lb__2,Two Component Systems,tcs,del_btsR_lb,2,Escherichia coli K-12 MG1655 del_btsR,MG1655,Batch,No,LB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_btsR_lb,False,True
ecoli_00469,tcs__del_btsR_pyruvate__1,Two Component Systems,tcs,del_btsR_pyruvate,1,Escherichia coli K-12 MG1655 del_btsR,MG1655,Batch,No,01xLB,37,7.0,,,O2,,Pyruvate(100uM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_btsR_pyruvate,False,True
ecoli_00470,tcs__del_btsR_pyruvate__2,Two Component Systems,tcs,del_btsR_pyruvate,2,Escherichia coli K-12 MG1655 del_btsR,MG1655,Batch,No,01xLB,37,7.0,,,O2,,Pyruvate(100uM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_btsR_pyruvate,False,True
ecoli_00471,tcs__del_cpxR_etoh__1,Two Component Systems,tcs,del_cpxR_etoh,1,Escherichia coli K-12 MG1655 del_cpxR,MG1655,Batch,No,LB,37,7.0,,,O2,,Ethanol(5%w/v),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_cpxR_etoh,False,True
ecoli_00472,tcs__del_cpxR_etoh__2,Two Component Systems,tcs,del_cpxR_etoh,2,Escherichia coli K-12 MG1655 del_cpxR,MG1655,Batch,No,LB,37,7.0,,,O2,,Ethanol(5%w/v),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_cpxR_etoh,False,True
ecoli_00473,tcs__del_cpxR_lb__1,Two Component Systems,tcs,del_cpxR_lb,1,Escherichia coli K-12 MG1655 del_cpxR,MG1655,Batch,No,LB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_cpxR_lb,False,True
ecoli_00474,tcs__del_cpxR_lb__2,Two Component Systems,tcs,del_cpxR_lb,2,Escherichia coli K-12 MG1655 del_cpxR,MG1655,Batch,No,LB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_cpxR_lb,False,True
ecoli_00475,tcs__del_cusR_CuSO4__1,Two Component Systems,tcs,del_cusR_CuSO4,1,Escherichia coli K-12 MG1655 del_cusR,MG1655,Batch,No,LB,37,7.0,,,O2,,CuSO4(0.5mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_cusR_CuSO4,False,True
ecoli_00476,tcs__del_cusR_CuSO4__2,Two Component Systems,tcs,del_cusR_CuSO4,2,Escherichia coli K-12 MG1655 del_cusR,MG1655,Batch,No,LB,37,7.0,,,O2,,CuSO4(0.5mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_cusR_CuSO4,False,True
ecoli_00477,tcs__del_cusR_lb__1,Two Component Systems,tcs,del_cusR_lb,1,Escherichia coli K-12 MG1655 del_cusR,MG1655,Batch,No,LB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_cusR_lb,False,True
ecoli_00478,tcs__del_cusR_lb__2,Two Component Systems,tcs,del_cusR_lb,2,Escherichia coli K-12 MG1655 del_cusR,MG1655,Batch,No,LB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_cusR_lb,False,True
ecoli_00479,tcs__del_kdpE_01-kcl__1,Two Component Systems,tcs,del_kdpE_01-kcl,1,Escherichia coli K-12 MG1655 del_kdpE,MG1655,Batch,No,TMA,37,7.0,glucose(4),NH4Cl(0.535),O2,,KCl(0.1mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_kdpE_01-kcl,False,True
ecoli_00480,tcs__del_kdpE_01-kcl__2,Two Component Systems,tcs,del_kdpE_01-kcl,2,Escherichia coli K-12 MG1655 del_kdpE,MG1655,Batch,No,TMA,37,7.0,glucose(4),NH4Cl(0.535),O2,,KCl(0.1mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_kdpE_01-kcl,False,True
ecoli_00481,tcs__del_kdpE_115-kcl__1,Two Component Systems,tcs,del_kdpE_115-kcl,1,Escherichia coli K-12 MG1655 del_kdpE,MG1655,Batch,No,TMA,37,7.0,glucose(4),NH4Cl(0.535),O2,,KCl(115mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_kdpE_115-kcl,False,True
ecoli_00482,tcs__del_kdpE_115-kcl__2,Two Component Systems,tcs,del_kdpE_115-kcl,2,Escherichia coli K-12 MG1655 del_kdpE,MG1655,Batch,No,TMA,37,7.0,glucose(4),NH4Cl(0.535),O2,,KCl(115mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_kdpE_115-kcl,False,True
ecoli_00483,tcs__del_phoB_m9__1,Two Component Systems,tcs,del_phoB_m9,1,Escherichia coli K-12 MG1655 del_phoB,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/23/19,True,True,True,True,True,True,tcs:del_phoB_m9,False,True
ecoli_00484,tcs__del_phoB_m9__2,Two Component Systems,tcs,del_phoB_m9,2,Escherichia coli K-12 MG1655 del_phoB,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/23/19,True,True,True,True,True,True,tcs:del_phoB_m9,False,True
ecoli_00485,tcs__del_phoB_m9p__1,Two Component Systems,tcs,del_phoB_m9p,1,Escherichia coli K-12 MG1655 del_phoB,MG1655,Batch,No,M9P,37,7.0,glucose(4),NH4Cl(1),O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/23/19,True,True,True,True,True,True,tcs:del_phoB_m9p,False,True
ecoli_00486,tcs__del_phoB_m9p__2,Two Component Systems,tcs,del_phoB_m9p,2,Escherichia coli K-12 MG1655 del_phoB,MG1655,Batch,No,M9P,37,7.0,glucose(4),NH4Cl(1),O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/23/19,True,True,True,True,True,True,tcs:del_phoB_m9p,False,True
ecoli_00487,tcs__del_rcsB_etoh__1,Two Component Systems,tcs,del_rcsB_etoh,1,Escherichia coli K-12 MG1655 del_rcsB,MG1655,Batch,No,LB,37,7.0,,,O2,,Ethanol(5%w/v),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_rcsB_etoh,False,True
ecoli_00488,tcs__del_rcsB_etoh__2,Two Component Systems,tcs,del_rcsB_etoh,2,Escherichia coli K-12 MG1655 del_rcsB,MG1655,Batch,No,LB,37,7.0,,,O2,,Ethanol(5%w/v),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_rcsB_etoh,False,True
ecoli_00489,tcs__del_rcsB_lb__1,Two Component Systems,tcs,del_rcsB_lb,1,Escherichia coli K-12 MG1655 del_rcsB,MG1655,Batch,No,LB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_rcsB_lb,False,True
ecoli_00490,tcs__del_rcsB_lb__2,Two Component Systems,tcs,del_rcsB_lb,2,Escherichia coli K-12 MG1655 del_rcsB,MG1655,Batch,No,LB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:del_rcsB_lb,False,True
ecoli_00491,tcs__del_zraR_lb__1,Two Component Systems,tcs,del_zraR_lb,1,Escherichia coli K-12 MG1655 del_zraR,MG1655,Batch,No,LB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/23/19,True,True,True,True,True,True,tcs:del_zraR_lb,False,True
ecoli_00492,tcs__del_zraR_lb__2,Two Component Systems,tcs,del_zraR_lb,2,Escherichia coli K-12 MG1655 del_zraR,MG1655,Batch,No,LB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/23/19,True,True,True,True,True,True,tcs:del_zraR_lb,False,True
ecoli_00493,tcs__del_zraR_zncl2__1,Two Component Systems,tcs,del_zraR_zncl2,1,Escherichia coli K-12 MG1655 del_zraR,MG1655,Batch,No,LB,37,7.0,,,O2,,ZnCl2(1mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/23/19,True,True,True,True,True,True,tcs:del_zraR_zncl2,False,True
ecoli_00494,tcs__del_zraR_zncl2__2,Two Component Systems,tcs,del_zraR_zncl2,2,Escherichia coli K-12 MG1655 del_zraR,MG1655,Batch,No,LB,37,7.0,,,O2,,ZnCl2(1mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/23/19,True,True,True,True,True,True,tcs:del_zraR_zncl2,False,True
ecoli_00495,tcs__wt_01-kcl__1,Two Component Systems,tcs,wt_01-kcl,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,TMA,37,7.0,glucose(4),NH4Cl(0.535),O2,,KCl(0.1mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:wt_01-kcl,False,True
ecoli_00496,tcs__wt_01-kcl__2,Two Component Systems,tcs,wt_01-kcl,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,TMA,37,7.0,glucose(4),NH4Cl(0.535),O2,,KCl(0.1mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:wt_01-kcl,False,True
ecoli_00497,tcs__wt_01xlb__1,Two Component Systems,tcs,wt_01xlb,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,01xLB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:wt_01xlb,False,True
ecoli_00498,tcs__wt_01xlb__2,Two Component Systems,tcs,wt_01xlb,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,01xLB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:wt_01xlb,False,True
ecoli_00499,tcs__wt_115-kcl__1,Two Component Systems,tcs,wt_115-kcl,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,TMA,37,7.0,glucose(4),NH4Cl(0.535),O2,,KCl(115mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:wt_115-kcl,False,True
ecoli_00500,tcs__wt_115-kcl__2,Two Component Systems,tcs,wt_115-kcl,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,TMA,37,7.0,glucose(4),NH4Cl(0.535),O2,,KCl(115mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:wt_115-kcl,False,True
ecoli_00501,tcs__wt_CuSO4__1,Two Component Systems,tcs,wt_CuSO4,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,LB,37,7.0,,,O2,,CuSO4(0.5mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:wt_CuSO4,False,True
ecoli_00502,tcs__wt_CuSO4__2,Two Component Systems,tcs,wt_CuSO4,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,LB,37,7.0,,,O2,,CuSO4(0.5mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:wt_CuSO4,False,True
ecoli_00503,tcs__wt_etoh__1,Two Component Systems,tcs,wt_etoh,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,LB,37,7.0,,,O2,,Ethanol(5%w/v),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:wt_etoh,False,True
ecoli_00504,tcs__wt_etoh__2,Two Component Systems,tcs,wt_etoh,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,LB,37,7.0,,,O2,,Ethanol(5%w/v),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:wt_etoh,False,True
ecoli_00505,tcs__wt_lb__1,Two Component Systems,tcs,wt_lb,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,LB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,8/29/19,True,True,True,True,True,True,tcs:wt_lb,False,True
ecoli_00506,tcs__wt_lb__2,Two Component Systems,tcs,wt_lb,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,LB,37,7.0,,,O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,8/29/19,True,True,True,True,True,True,tcs:wt_lb,False,True
ecoli_00507,tcs__wt_LiAcet__1,Two Component Systems,tcs,wt_LiAcet,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,Acetoacetate/LiCl(10mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/20/19,True,True,True,True,True,True,tcs:wt_LiAcet,False,True
ecoli_00508,tcs__wt_LiAcet__2,Two Component Systems,tcs,wt_LiAcet,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,Acetoacetate/LiCl(10mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/20/19,True,True,True,True,True,True,tcs:wt_LiAcet,False,True
ecoli_00509,tcs__wt_LiCl__1,Two Component Systems,tcs,wt_LiCl,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,LiCl(10mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/20/19,True,True,True,True,True,True,tcs:wt_LiCl,False,True
ecoli_00510,tcs__wt_LiCl__2,Two Component Systems,tcs,wt_LiCl,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,LiCl(10mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/20/19,True,True,True,True,True,True,tcs:wt_LiCl,False,True
ecoli_00511,tcs__wt_m9p__1,Two Component Systems,tcs,wt_m9p,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9P,37,7.0,glucose(4),NH4Cl(1),O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/20/19,True,True,True,True,True,True,tcs:wt_m9p,False,True
ecoli_00512,tcs__wt_m9p__2,Two Component Systems,tcs,wt_m9p,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9P,37,7.0,glucose(4),NH4Cl(1),O2,,,,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/20/19,True,True,True,True,True,True,tcs:wt_m9p,False,True
