Experiment	mRNA-sense	mRNA-antisense	rRNA-sense	rRNA-antisense	tRNA-sense	tRNA-antisense	ncRNA-sense	ncRNA-antisense	unannotated	total-reads	unaligned	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
ecoli_00660	9379617.0	240503.0	120252.0	120252.0	0.0	0.0	1443018.0	0.0	841760.0	13599870.0	1454468.0	ecoli_00660_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13599870.0	0.0	20-151	51.0	18.764660187882196	132.00855684649926	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	13746858	2616445	13746858	1835215370	2907129	1798686151	1.99045951756605	0.0186	0.9765	0.0049	0.0	0.0
ecoli_00661	9010054.0	234027.0	117014.0	0.0	0.0	0.0	1521178.0	0.0	819096.0	13115386.0	1414017.0	ecoli_00661_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13115386.0	0.0	20-151	51.0	18.806510326556445	129.75487103467637	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	13738376	3113312	13738376	1819840560	3102852	1704991111	6.310962153739448	0.0184	0.9769	0.0047	0.0	0.0
ecoli_00662	9692999.0	251766.0	125883.0	0.0	125883.0	0.0	1384714.0	0.0	1007065.0	15851476.0	3263166.0	ecoli_00662_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15851476.0	0.0	20-151	50.0	16.996526397070216	137.89779141071784	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	16014717	2944219	16014717	2242677723	2748935	2200046000	1.9009295255749952	0.0232	0.9719	0.005	0.0	0.0
ecoli_00663	10343893.0	265228.0	132614.0	0.0	132614.0	0.0	1326140.0	0.0	1060912.0	16737609.0	3476208.0	ecoli_00663_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16737609.0	0.0	20-151	50.0	17.405815946095842	133.83593176301346	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	16791561	2980566	16791561	2273932418	3517145	2249569454	1.071402290021796	0.0219	0.9726	0.0055	0.0	0.0
ecoli_00664	10372056.0	144056.0	432169.0	0.0	0.0	0.0	2448958.0	0.0	864338.0	16612966.0	2351389.0	ecoli_00664_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16612966.0	0.0	20-151	51.0	15.537936349953554	136.74987151601948	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	16642917	2826279	16642917	2295669220	2358475	2275471689	0.8798101583641915	0.0175	0.9776	0.0049	0.0	0.0
ecoli_00665	10527506.0	284527.0	284527.0	0.0	0.0	0.0	2276218.0	0.0	853582.0	16566926.0	2340566.0	ecoli_00665_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16566926.0	0.0	20-151	51.0	15.834424976225948	136.82147973619246	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	16610645	2899436	16610645	2296787018	2362597	2271445561	1.1033437929332637	0.0197	0.9753	0.0049	0.0	0.0
ecoli_00666	8588138.0	229017.0	343526.0	0.0	0.0	0.0	1259594.0	0.0	916068.0	13168324.0	1831981.0	ecoli_00666_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13168324.0	0.0	20-151	51.0	20.694751578037557	128.38473347101726	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	13994394	3376074	13994394	1834081244	9001868	1699962484	7.312585548691211	0.0199	0.9747	0.0054	0.0	0.0
ecoli_00667	8139302.0	211410.0	105705.0	0.0	0.0	0.0	1268463.0	0.0	739937.0	12335394.0	1870577.0	ecoli_00667_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12335394.0	0.0	20-151	51.0	20.46401112947983	130.84469632668402	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	12541922	2577375	12541922	1674028488	4163179	1621737373	3.1236693625491037	0.0188	0.9763	0.0049	0.0	0.0
ecoli_00668	8627861.0	233185.0	466371.0	0.0	0.0	0.0	1515705.0	0.0	699556.0	12892989.0	1350311.0	ecoli_00668_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12892989.0	0.0	20-151	51.0	20.656847424559697	130.8348824310639	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	13208309	2644251	13208309	1756894931	3015426	1694893819	3.5290164998489604	0.0223	0.971	0.0067	0.0	0.0
ecoli_00669	9076305.0	238850.0	119425.0	0.0	0.0	0.0	1552526.0	0.0	835975.0	13078610.0	1255529.0	ecoli_00669_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13078610.0	0.0	20-151	51.0	20.90115108400482	128.7488773654081	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	13529766	2990715	13529766	1780100992	3184020	1691183630	4.99507400982337	0.0206	0.9731	0.0063	0.0	0.0
ecoli_00670	10849515.0	278193.0	417289.0	139096.0	0.0	0.0	1251867.0	0.0	973674.0	15219062.0	1309428.0	ecoli_00670_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15219062.0	0.0	20-151	51.0	18.420068400416387	138.93756316913618	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	15382725	2672173	15382725	2161640913	2371349	2123748925	1.7529270366840064	0.022	0.9723	0.0058	0.0	0.0
ecoli_00671	10874151.0	282445.0	282445.0	282445.0	0.0	0.0	1271005.0	0.0	1129782.0	15425743.0	1303470.0	ecoli_00671_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15425743.0	0.0	20-151	51.0	18.98215021115729	134.39205819778016	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	15500300	2694530	15500300	2104638054	2396864	2079332809	1.202356146317214	0.023	0.9718	0.0052	0.0	0.0
ecoli_00672	11593606.0	289840.0	0.0	0.0	0.0	0.0	1739041.0	0.0	724600.0	16112628.0	1765541.0	ecoli_00672_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16112628.0	0.0	20-151	50.0	14.843352752961984	137.4904306733824	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	16159925	2730973	16159925	2246613297	2413945	2224509654	0.9838650483158784	0.0211	0.9754	0.0035	0.0	0.0
ecoli_00673	9346794.0	256077.0	384115.0	384115.0	0.0	0.0	1664498.0	0.0	640191.0	13710901.0	1035111.0	ecoli_00673_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13710901.0	0.0	20-151	51.0	14.670076582322945	139.36399934621363	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	13761904	2134211	13761904	1937520795	1559917	1921355868	0.834309858336256	0.0254	0.9704	0.0042	0.0	0.0
ecoli_00674	9803563.0	248191.0	0.0	0.0	124096.0	0.0	1240957.0	0.0	992766.0	16530032.0	4120459.0	ecoli_00674_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16530032.0	0.0	20-151	50.0	16.341433623761304	136.56791952973836	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	16595274	2808502	16595274	2287052247	2316562	2266035993	0.9189232133882248	0.0224	0.9729	0.0047	0.0	0.0
ecoli_00675	9284318.0	235046.0	0.0	0.0	117523.0	0.0	1175230.0	0.0	940184.0	15795818.0	4043517.0	ecoli_00675_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15795818.0	0.0	20-151	50.0	15.913250503177359	136.8180396228926	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	15885051	2757763	15885051	2198125836	2194502	2172012231	1.1879940889789895	0.0215	0.9728	0.0056	0.0	0.0
ecoli_00676	9688839.0	254969.0	127485.0	382454.0	127485.0	0.0	1147363.0	0.0	1019878.0	15281173.0	2532700.0	ecoli_00676_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15281173.0	0.0	20-151	51.0	18.048671607333397	136.275694149919	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	15338618	2619099	15338618	2112325901	1864368	2094384253	0.8493787815367984	0.0214	0.9738	0.0048	0.0	0.0
ecoli_00677	8777310.0	240474.0	480949.0	480949.0	120237.0	0.0	1082134.0	0.0	961897.0	14362997.0	2219047.0	ecoli_00677_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14362997.0	0.0	20-151	51.0	18.632589844010308	135.90708798449236	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	14462307	2606726	14462307	1992868160	1817608	1967209441	1.2875271688820598	0.0224	0.972	0.0057	0.0	0.0
ecoli_00678	8509810.0	218200.0	109100.0	0.0	0.0	0.0	1200101.0	0.0	763701.0	12747554.0	1946642.0	ecoli_00678_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12747554.0	0.0	20-151	51.0	19.960622995556413	134.1307935624356	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	12791167	2241425	12791167	1736577428	1659780	1720308861	0.936817831309506	0.0242	0.9693	0.0065	0.0	0.0
ecoli_00679	9905543.0	260672.0	130336.0	391008.0	0.0	0.0	1433697.0	0.0	912353.0	14975853.0	1942244.0	ecoli_00679_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14975853.0	0.0	20-151	51.0	19.158064727467185	133.37156721557028	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	15049583	2825786	15049583	2040808002	2026643	2011617441	1.430343323399023	0.0253	0.9684	0.0063	0.0	0.0
ecoli_00680	7133779.0	182917.0	182917.0	91459.0	0.0	0.0	914587.0	0.0	640211.0	13886031.0	4740161.0	ecoli_00680_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13886031.0	0.0	20-151	50.0	16.74796821973656	135.2324557679585	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	13939774	2398169	13939774	1906020992	1750672	1888902265	0.8981394786233289	0.0229	0.973	0.004	0.0	0.0
ecoli_00681	4737327.0	76408.0	1604578.0	76408.0	0.0	0.0	611268.0	0.0	382042.0	11329259.0	3841228.0	ecoli_00681_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11329259.0	0.0	20-151	50.0	18.20131365645211	136.26949105850613	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	11377978	1989543	11377978	1573450127	1607843	1554142179	1.2271089924415506	0.0197	0.9754	0.0049	0.0	0.0
ecoli_00682	11120657.0	288848.0	288848.0	433272.0	0.0	0.0	1299817.0	0.0	1010969.0	16627972.0	2185561.0	ecoli_00682_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16627972.0	0.0	20-151	51.0	17.58968241021401	134.36765890632964	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	16707307	2948459	16707307	2269222517	2189961	2243851038	1.1180692422152625	0.0209	0.9741	0.005	0.0	0.0
ecoli_00683	9794100.0	251131.0	125565.0	251131.0	0.0	0.0	1130089.0	0.0	878958.0	14375603.0	1944629.0	ecoli_00683_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14375603.0	0.0	20-151	51.0	18.60738236942829	133.7707694070294	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	14437752	2647149	14437752	1956173783	1893230	1930359909	1.3196104673487488	0.0192	0.9753	0.0055	0.0	0.0
ecoli_00684	7494049.0	205316.0	615949.0	205316.0	0.0	0.0	1026582.0	0.0	718607.0	13432636.0	3166817.0	ecoli_00684_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13432636.0	0.0	20-151	50.0	17.794124667437895	137.12297288484552	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	13484592	2166371	13484592	1867303991	1535120	1852603292	0.7872686542123928	0.0212	0.9741	0.0047	0.0	0.0
ecoli_00685	7772769.0	201890.0	100945.0	302835.0	0.0	0.0	1009450.0	0.0	706615.0	13460741.0	3366237.0	ecoli_00685_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13460741.0	0.0	20-151	50.0	18.30359564333802	134.6280646808374	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	13526864	2444550	13526864	1849679731	1636770	1823537435	1.4133417565140634	0.0184	0.9769	0.0047	0.0	0.0
ecoli_00686	9844205.0	249220.0	124610.0	0.0	124610.0	0.0	1121492.0	0.0	996882.0	15769041.0	3308022.0	ecoli_00686_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15769041.0	0.0	20-151	50.0	16.563404992484134	134.9163874328185	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	pass	15893314	3040019	15893314	2179441717	2627222	2134975112	2.040275023330665	0.0194	0.9758	0.0048	0.0	0.0
ecoli_00687	10858374.0	282036.0	423054.0	0.0	0.0	0.0	1410178.0	0.0	987125.0	17585855.0	3625088.0	ecoli_00687_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17585855.0	0.0	20-151	51.0	15.632827890508704	135.38182220881498	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	17643481	3138224	17643481	2421028334	4181381	2387854647	1.3702312581030702	0.0199	0.9757	0.0045	0.0	0.0
ecoli_00688	9090659.0	245693.0	614234.0	0.0	122847.0	0.0	1228467.0	0.0	982774.0	15796105.0	3511431.0	ecoli_00688_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15796105.0	0.0	20-151	50.0	15.990955417521743	136.72649105586473	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	15848240	2589408	15848240	2184491428	2557813	2166001038	0.8464391191009976	0.022	0.9726	0.0055	0.0	0.0
ecoli_00689	9160935.0	237946.0	0.0	0.0	118973.0	0.0	1308705.0	0.0	951785.0	15382962.0	3604618.0	ecoli_00689_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15382962.0	0.0	20-151	49.0	15.673432508855347	136.55514867682828	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	15447274	2674308	15447274	2132198403	2530781	2107500314	1.158339156677438	0.0212	0.9739	0.0049	0.0	0.0
ecoli_00690	9466625.0	310381.0	2793430.0	0.0	0.0	0.0	2017478.0	0.0	931143.0	16103402.0	584345.0	ecoli_00690_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16103402.0	0.0	20-151	52.0	16.835795856274277	134.169336019805	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	16408852	3374859	16408852	2247908367	3216876	2171136959	3.4152374325852586	0.0274	0.9652	0.0074	0.0	0.0
ecoli_00691	9204701.0	283222.0	1699329.0	0.0	0.0	0.0	2124162.0	0.0	849665.0	14670835.0	509756.0	ecoli_00691_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14670835.0	0.0	20-151	51.0	17.70126700468512	134.80739092219358	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	14717941	2729255	14717941	2019709210	3280185	1985585560	1.6895328214104646	0.0267	0.9658	0.0075	0.0	0.0
ecoli_00692	9643157.0	306132.0	2602122.0	0.0	0.0	0.0	1989858.0	0.0	765330.0	15921741.0	615142.0	ecoli_00692_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15921741.0	0.0	20-151	52.0	17.453430729048172	135.3779861134533	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	15983907	2732286	15983907	2186758958	1842653	2160747292	1.1895076915011316	0.0256	0.9681	0.0063	0.0	0.0
ecoli_00693	10547127.0	157420.0	1574198.0	0.0	0.0	0.0	2676137.0	0.0	787099.0	16348252.0	606271.0	ecoli_00693_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16348252.0	0.0	20-151	52.0	15.799400602068081	139.04240967168846	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	16406351	2667158	16406351	2302325900	1811305	2278503437	1.0347128962063972	0.0175	0.9766	0.0059	0.0	0.0
ecoli_00694	10915979.0	321058.0	1444762.0	0.0	0.0	0.0	2568466.0	0.0	802646.0	16627429.0	574518.0	ecoli_00694_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16627429.0	0.0	20-151	52.0	16.424097975628303	132.8108747299417	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	16714660	2943295	16714660	2247110814	2052074	2215815031	1.392712046287184	0.0226	0.9714	0.006	0.0	0.0
ecoli_00695	8187199.0	264103.0	1980774.0	0.0	0.0	0.0	2112825.0	0.0	660258.0	13701130.0	495971.0	ecoli_00695_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13701130.0	0.0	20-151	52.0	17.165003602163278	134.07459107387493	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	13790168	2577536	13790168	1880703222	1686223	1844961337	1.9004532231295341	0.0216	0.9727	0.0057	0.0	0.0
ecoli_00696	9973310.0	277036.0	415555.0	415555.0	0.0	0.0	1939255.0	0.0	831109.0	14503980.0	652160.0	ecoli_00696_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14503980.0	0.0	20-151	51.0	17.292985731012628	137.59876261550278	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	14547749	2336628	14547749	2018029961	1636264	2001142219	0.8368429768818482	0.0231	0.9706	0.0063	0.0	0.0
ecoli_00697	9704149.0	273356.0	273356.0	410034.0	0.0	0.0	1913494.0	0.0	820069.0	14313289.0	918831.0	ecoli_00697_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14313289.0	0.0	20-151	51.0	17.925673230183392	136.02958488436866	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	14357920	2544496	14357920	1979868908	1878329	1951281591	1.4438994867027832	0.0274	0.9654	0.0072	0.0	0.0
ecoli_00698	8572388.0	241476.0	965903.0	362214.0	0.0	0.0	965903.0	0.0	845165.0	14530169.0	2577120.0	ecoli_00698_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14530169.0	0.0	20-151	51.0	16.792445824088592	136.5649631466778	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	14576411	2454200	14576411	2007162231	1770066	1990349638	0.8376300002229365	0.0194	0.976	0.0046	0.0	0.0
ecoli_00699	8234943.0	222566.0	667698.0	111283.0	0.0	0.0	1001547.0	0.0	778981.0	13403823.0	2386805.0	ecoli_00699_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13403823.0	0.0	20-151	51.0	17.788282113140372	135.5584065829577	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	13481933	2428090	13481933	1848583336	1665406	1825108002	1.2699094243052291	0.021	0.9744	0.0046	0.0	0.0
ecoli_00700	9101008.0	236390.0	354585.0	0.0	0.0	0.0	1181949.0	0.0	945559.0	15866151.0	4046660.0	ecoli_00700_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15866151.0	0.0	20-151	50.0	17.554919027375117	135.13308527064945	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	15921202	2619616	15921202	2175263594	2161684	2155649816	0.90167362034194	0.0208	0.9745	0.0047	0.0	0.0
ecoli_00701	10279366.0	263574.0	263574.0	0.0	0.0	0.0	1317868.0	0.0	1054294.0	17817903.0	4639227.0	ecoli_00701_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17817903.0	0.0	20-151	50.0	16.470542674791368	134.66476605019122	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	17892033	3136648	17892033	2444953293	2436975	2414788917	1.2337403780416512	0.0216	0.9731	0.0053	0.0	0.0
ecoli_00702	8071462.0	212407.0	0.0	0.0	0.0	0.0	1380645.0	0.0	849628.0	17150046.0	6635904.0	ecoli_00702_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17150046.0	0.0	20-151	50.0	14.465018926042692	135.5017496162984	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	17218582	2916609	17218582	2355914151	2238894	2332513526	0.9932715498171818	0.0283	0.9655	0.0062	0.0	0.0
ecoli_00703	7387811.0	197008.0	98504.0	0.0	0.0	0.0	1379058.0	0.0	689529.0	16699910.0	6948000.0	ecoli_00703_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16699910.0	0.0	20-151	50.0	13.459756151934727	136.9832904488707	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	16750994	2825845	16750994	2317720991	2100549	2294680080	0.9941192701567934	0.0237	0.9707	0.0056	0.0	0.0
ecoli_00704	8408137.0	218393.0	0.0	0.0	0.0	0.0	1310359.0	0.0	873573.0	15495485.0	4685023.0	ecoli_00704_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15495485.0	0.0	20-151	50.0	17.536536074207287	137.24657963271235	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	15547597	2749365	15547597	2164217607	3110878	2139674242	1.1340525518606042	0.0244	0.9698	0.0057	0.0	0.0
ecoli_00705	8733474.0	229828.0	229828.0	0.0	0.0	0.0	1378970.0	0.0	919313.0	16481999.0	4990586.0	ecoli_00705_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16481999.0	0.0	20-151	50.0	16.85261791105372	136.71907285032594	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	16561950	2821402	16561950	2291026211	2494056	2270745047	0.8852436476991491	0.0228	0.9707	0.0066	0.0	0.0
ecoli_00706	10022054.0	263738.0	263738.0	263738.0	131869.0	0.0	1186822.0	0.0	1186822.0	16084468.0	2765687.0	ecoli_00706_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16084468.0	0.0	20-151	52.0	16.550014830827948	136.10930650612752	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	16258939	2904845	16258939	2245064700	2792834	2199233827	2.041405443682759	0.0213	0.9734	0.0053	0.0	0.0
ecoli_00707	9280555.0	247481.0	494963.0	123741.0	123741.0	0.0	989926.0	0.0	1113667.0	15144343.0	2770269.0	ecoli_00707_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15144343.0	0.0	20-151	52.0	16.59569234609643	134.84866256660985	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	15206492	2613487	15206492	2078493064	2663438	2049299431	1.404557633876232	0.0229	0.9717	0.0054	0.0	0.0
ecoli_00708	11120862.0	285150.0	142575.0	0.0	142575.0	0.0	1425752.0	0.0	1140601.0	16539126.0	2281611.0	ecoli_00708_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16539126.0	0.0	20-151	51.0	16.88026710335238	136.47924182934455	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	16588806	2713071	16588806	2282957948	2408734	2263111929	0.8693116321913084	0.0217	0.9728	0.0056	0.0	0.0
ecoli_00709	6233025.0	188880.0	94440.0	1511036.0	0.0	0.0	755518.0	0.0	661078.0	11125611.0	1681634.0	ecoli_00709_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11125611.0	0.0	20-151	51.0	19.433737108789266	135.75952601614418	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	11159740	1970022	11159740	1534491108	1766624	1514546738	1.299738388578528	0.0221	0.9723	0.0056	0.0	0.0
ecoli_00710	9551655.0	241814.0	120907.0	0.0	0.0	0.0	1209070.0	0.0	967256.0	14078829.0	1988127.0	ecoli_00710_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14078829.0	0.0	20-151	51.0	19.149922437981967	135.60517852727668	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	14150736	2406004	14150736	1942753420	1967589	1923225597	1.0051621991225217	0.0217	0.9735	0.0048	0.0	0.0
ecoli_00711	10309372.0	264343.0	132171.0	0.0	0.0	0.0	1453886.0	0.0	925200.0	15332947.0	2247975.0	ecoli_00711_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15332947.0	0.0	20-151	51.0	17.658317743253257	136.4894059178578	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	15394282	2602641	15394282	2128331729	2022724	2106398912	1.0305168457130116	0.0192	0.9764	0.0044	0.0	0.0
ecoli_00712	8256193.0	214447.0	107223.0	0.0	0.0	0.0	1286679.0	0.0	750563.0	13660446.0	3045341.0	ecoli_00712_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13660446.0	0.0	20-151	51.0	17.19449105978597	136.73903758339955	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	13705563	2383569	13705563	1896296390	2252893	1873427696	1.2059662255645596	0.0232	0.9701	0.0067	0.0	0.0
ecoli_00713	8491346.0	217727.0	108863.0	0.0	0.0	0.0	1306361.0	0.0	870907.0	14107755.0	3112551.0	ecoli_00713_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14107755.0	0.0	20-151	51.0	15.661314383911302	138.36414532290928	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	14161029	2399745	14161029	1982768579	2249634	1957432010	1.2778379316853197	0.0221	0.9717	0.0061	0.0	0.0
ecoli_00714	10594597.0	302703.0	1362162.0	151351.0	0.0	0.0	1967568.0	0.0	756757.0	15525457.0	390319.0	ecoli_00714_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15525457.0	0.0	20-151	52.0	17.567499641055633	136.22741894167754	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	15591229	2604250	15591229	2146555941	1786260	2122658856	1.1132756684117555	0.0315	0.9619	0.0066	0.0	0.0
ecoli_00715	11838511.0	311540.0	623080.0	0.0	0.0	0.0	1713469.0	0.0	934619.0	15980634.0	559415.0	ecoli_00715_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15980634.0	0.0	20-151	51.0	17.823249291486032	136.67320138863076	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	16099726	2818482	16099726	2230257158	1868221	2194735501	1.5927157490598225	0.0287	0.9647	0.0066	0.0	0.0
ecoli_00716	3983272.0	0.0	1864510.0	1949261.0	0.0	0.0	254251.0	0.0	339002.0	8836714.0	446418.0	ecoli_00716_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8836714.0	0.0	20-76	52.0	22.199839382807802	74.67259752890045	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8972134	870537	8972134	673089798	406908	663291835	1.4556695152880623	0.0128	0.9856	0.0015	0.0	0.0
ecoli_00717	6238510.0	154037.0	0.0	0.0	77019.0	0.0	539130.0	0.0	616149.0	7755905.0	131060.0	ecoli_00717_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7755905.0	0.0	20-50	52.0	24.66994194653304	49.50858333102328	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7761062	2330346	7761062	388053100	953713	384004618	1.04328041703571	0.0	0.0	0.0012	0.0264	0.9724
ecoli_00718	5590942.0	138048.0	0.0	0.0	69024.0	0.0	552192.0	0.0	552192.0	6941752.0	39354.0	ecoli_00718_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6941752.0	0.0	20-50	52.0	23.37059150188457	49.517627970575724	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6945954	2071361	6945954	347297700	795602	343755758	1.019857603433596	0.0	0.0	0.0011	0.0222	0.9767
ecoli_00719	4417247.0	106440.0	0.0	0.0	53220.0	0.0	372539.0	0.0	425759.0	5352874.0	-22331.0	ecoli_00719_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5352874.0	0.0	20-50	52.0	26.11065189405214	49.51519520168044	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	5356195	1600258	5356195	267809750	620862	265062540	1.0258065660417517	0.0	0.0	0.001	0.0226	0.9764
